,accession,assembly,biological_replicates,file_format,file_size,output_type,status,url,organism,cell_line,target
2,ENCFF506VXV,GRCh38,[2],bigWig,1274494397,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/14/881690b3-337a-4eb8-8994-1afaa830f8ce/ENCFF506VXV.bigWig,human,HepG2,EZH2
0,ENCFF163KRR,hg19,"[1, 2]",bigWig,2347615591,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/423ca44e-a21f-4b76-acb4-dd411e1fba8e/ENCFF163KRR.bigWig,human,MCF-7,COPS2
0,ENCFF126FJP,GRCh38,[2],bigWig,267111452,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/1a1610e3-d6da-4056-bd23-ef40156b9f99/ENCFF126FJP.bigWig,human,GM12878,TCF12
1,ENCFF481DWO,GRCh38,"[1, 2]",bigWig,595686172,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/efa6ca9d-c512-4fdf-8cb1-c857c0fe560e/ENCFF481DWO.bigWig,human,GM12878,TCF12
2,ENCFF149JBH,hg19,[1],bigWig,239167715,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/e0f07b4d-9b92-4af1-b7e3-0106f5836571/ENCFF149JBH.bigWig,human,GM12878,TCF12
0,ENCFF497OLG,GRCh38,[1],bigWig,358816086,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/1fc9f664-18c1-4124-ba45-8917be1e4d9b/ENCFF497OLG.bigWig,human,GM12878,GABPA
0,ENCFF719UDU,GRCh38,[2],bigWig,905157845,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/b97a7b61-5b95-4861-9ea9-df33baa5aff8/ENCFF719UDU.bigWig,human,K562,IRF9
0,ENCFF946QMM,GRCh38,[1],bigWig,350204725,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/d10738cb-d9e0-43f4-8853-0c0029efbff5/ENCFF946QMM.bigWig,human,T47D,ESR1
1,ENCFF373MQA,GRCh38,"[1, 2]",bigWig,696686743,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/a4c4405f-9cac-4d2d-a591-e0cb88a193a2/ENCFF373MQA.bigWig,human,T47D,ESR1
2,ENCFF170IPK,hg19,[1],bigWig,344912873,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/94dd2993-6f47-4241-9cab-88e61e0c7cae/ENCFF170IPK.bigWig,human,T47D,ESR1
0,ENCFF605QMB,hg19,[1],bigWig,1277866626,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/03/367cb370-1092-443f-b3f9-a405eae659e9/ENCFF605QMB.bigWig,human,OCI-LY3,H3K36me3
1,ENCFF852GCN,hg19,[2],bigWig,1652857658,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/03/6b8729e6-5bdd-4fd7-88af-e5cdc9f83aa3/ENCFF852GCN.bigWig,human,OCI-LY3,H3K36me3
2,ENCFF183HLA,hg19,"[1, 2]",bigWig,2063055984,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/03/d4889603-50eb-4f1b-9333-951652080d8e/ENCFF183HLA.bigWig,human,OCI-LY3,H3K36me3
3,ENCFF939CTN,GRCh38,"[1, 2]",bigWig,2045848700,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/04/0d2f880c-fc7e-44b4-81a1-5dfca207913e/ENCFF939CTN.bigWig,human,OCI-LY3,H3K36me3
4,ENCFF978GIL,GRCh38,[1],bigWig,1277337201,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/04/555910ca-2754-432f-b6c9-e1089c46a441/ENCFF978GIL.bigWig,human,OCI-LY3,H3K36me3
5,ENCFF435QSY,GRCh38,[2],bigWig,1671022735,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/04/e8598076-1d1f-462e-8810-77c38e838537/ENCFF435QSY.bigWig,human,OCI-LY3,H3K36me3
0,ENCFF545LQM,GRCh38,[1],bigWig,661276138,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/f4fcaac6-e8e6-4cab-96ea-39b8d7f65466/ENCFF545LQM.bigWig,human,K562,NR2F2
1,ENCFF720LZR,GRCh38,[2],bigWig,462384121,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/5a92d571-e245-4b28-b796-5568ae37e1c7/ENCFF720LZR.bigWig,human,K562,NR2F2
2,ENCFF600YIF,GRCh38,"[1, 2]",bigWig,894815134,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/b0227ae5-520a-4fe8-a50a-976c5541cf4e/ENCFF600YIF.bigWig,human,K562,NR2F2
3,ENCFF234EFL,hg19,[1],bigWig,666820326,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/5d50dab6-fc84-45cd-8426-a4c29e0a71e6/ENCFF234EFL.bigWig,human,K562,NR2F2
4,ENCFF400ALV,hg19,[2],bigWig,463975133,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/a737312f-9811-4e88-94bc-39c9a1d17c7d/ENCFF400ALV.bigWig,human,K562,NR2F2
0,ENCFF458KNY,hg19,[1],bigWig,1417744362,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/23/fd7371f3-08f7-45e7-b3e4-7904b05fdf90/ENCFF458KNY.bigWig,human,K562,CBFA2T2
1,ENCFF644WNC,GRCh38,[2],bigWig,1211597766,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/23/e0d7da22-b0ae-4474-adb5-82dcf0ebdae3/ENCFF644WNC.bigWig,human,K562,CBFA2T2
0,ENCFF101WGH,hg19,[2],bigWig,1163348413,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/8a2d2c38-114a-4da5-9047-9358a0fcedc8/ENCFF101WGH.bigWig,human,MCF-7,MNT
1,ENCFF670CEV,hg19,[1],bigWig,1656514714,fold change over control,released,https://encode-public.s3.amazonaws.com/2015/11/03/c3e0b79f-bea8-4649-aa91-b92943475542/ENCFF670CEV.bigWig,human,MCF-7,MNT
2,ENCFF073CMK,GRCh38,[1],bigWig,1658483065,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/b429abeb-a534-4389-a4df-96252bb97571/ENCFF073CMK.bigWig,human,MCF-7,MNT
0,ENCFF865SUF,hg19,"[1, 2]",bigWig,1020518546,fold change over control,archived,https://encode-public.s3.amazonaws.com/2016/01/27/04b70820-d280-45b0-8745-31ab11b64ae2/ENCFF865SUF.bigWig,human,GM12878,SMAD5
1,ENCFF398VAT,GRCh38,[1],bigWig,365788161,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/062528f4-ec4b-425d-b878-0d178577a4f5/ENCFF398VAT.bigWig,human,GM12878,SMAD5
0,ENCFF549TOE,GRCh38,[1],bigWig,281306015,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/3d119f9c-9a3b-40e8-894c-28593fd930ab/ENCFF549TOE.bigWig,human,H1,CTCF
1,ENCFF493IMI,GRCh38,[2],bigWig,724139604,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/7a5286cc-7f05-4d1a-9d07-480125d3179b/ENCFF493IMI.bigWig,human,H1,CTCF
0,ENCFF191QZC,hg19,[1],bigWig,175439070,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/04/f9302b2e-9a38-4b21-85d3-b984d53886cf/ENCFF191QZC.bigWig,human,GM12878,NFYA
1,ENCFF053SPJ,GRCh38,[1],bigWig,175184234,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/04/309b17ef-256f-4b28-b6e9-3bee8ef6f8aa/ENCFF053SPJ.bigWig,human,GM12878,NFYA
2,ENCFF878TJY,GRCh38,"[1, 2]",bigWig,323738510,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/04/8ae0ce07-8ba2-4d65-aafd-099e5bf07b1f/ENCFF878TJY.bigWig,human,GM12878,NFYA
3,ENCFF261EXW,hg19,[2],bigWig,149846340,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/04/f1087ac6-0e95-44f6-9739-b6de28367749/ENCFF261EXW.bigWig,human,GM12878,NFYA
0,ENCFF746DTB,GRCh38,[1],bigWig,2544730116,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/21/8660e56f-5c98-4521-92d8-0c421e53d5a2/ENCFF746DTB.bigWig,human,MCF-7,ZFX
0,ENCFF055UKP,hg19,[1],bigWig,993161669,fold change over control,archived,https://encode-public.s3.amazonaws.com/2015/11/03/f858de3c-a597-440b-80f3-2664bf68b580/ENCFF055UKP.bigWig,human,K562,NRF1
0,ENCFF573TNR,GRCh38,[2],bigWig,792658107,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/a225cd6e-bbd7-4362-bdc6-a3d71e9de7e6/ENCFF573TNR.bigWig,human,OCI-LY1,H3K9ac
1,ENCFF149KEA,GRCh38,"[1, 2]",bigWig,1481962966,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/ee1bfe51-18e4-444c-8b22-659c94495ffd/ENCFF149KEA.bigWig,human,OCI-LY1,H3K9ac
2,ENCFF053MIY,hg19,[2],bigWig,818596424,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/9bf1b248-1ce1-4c57-83fc-ed1511007650/ENCFF053MIY.bigWig,human,OCI-LY1,H3K9ac
3,ENCFF845AKT,hg19,"[1, 2]",bigWig,1493680545,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/1b355c0c-0c6e-4372-b527-e8576d043b90/ENCFF845AKT.bigWig,human,OCI-LY1,H3K9ac
0,ENCFF283SQY,GRCh38,[2],bigWig,352408261,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/7ff3c4f9-fdcb-4a51-a98b-778a27efa1b6/ENCFF283SQY.bigWig,human,A549,FOXA1
1,ENCFF781GKO,GRCh38,[1],bigWig,426316657,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/28b8e3dd-5f8a-4cf2-b925-0276824f18fb/ENCFF781GKO.bigWig,human,A549,FOXA1
2,ENCFF865MYW,GRCh38,"[1, 2]",bigWig,635548512,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/5a3671b4-cebc-4d4d-9523-9d2f8bc60f21/ENCFF865MYW.bigWig,human,A549,FOXA1
3,ENCFF262JYS,hg19,[1],bigWig,429933384,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/12/08/967ca8a7-159d-4049-9f3d-03ad443767e7/ENCFF262JYS.bigWig,human,A549,FOXA1
0,ENCFF714OII,GRCh38,"[1, 2]",bigWig,2089893858,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/02/22/107bbf14-57a0-40ad-94c9-0d23fda0d2ec/ENCFF714OII.bigWig,human,K562,GATAD2A
0,ENCFF273FDF,GRCh38,"[1, 2]",bigWig,1175633876,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/1efb357d-6513-4909-96fa-78c681119b09/ENCFF273FDF.bigWig,human,OCI-LY7,H3K4me2
1,ENCFF648TAI,hg19,[2],bigWig,828927037,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/fb118431-2ec1-47be-a1ba-87365dfdb6cc/ENCFF648TAI.bigWig,human,OCI-LY7,H3K4me2
2,ENCFF252LLM,hg19,"[1, 2]",bigWig,1176079357,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/add00ee4-bbb0-4f33-80e8-500f69c4a754/ENCFF252LLM.bigWig,human,OCI-LY7,H3K4me2
0,ENCFF801HJQ,GRCh38,[2],bigWig,1544364151,fold change over control,released,https://encode-public.s3.amazonaws.com/2019/02/01/01d21416-4ee9-4ca4-bc49-c29c54aba505/ENCFF801HJQ.bigWig,human,H1,H2AFZ
1,ENCFF575EAK,GRCh38,[1],bigWig,1810093556,fold change over control,released,https://encode-public.s3.amazonaws.com/2019/02/01/9c7752c9-9f12-4945-9ddb-6f6992a753ce/ENCFF575EAK.bigWig,human,H1,H2AFZ
0,ENCFF991QMG,GRCh38,[1],bigWig,955463249,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/b70c2b6e-ff26-484a-8980-c033016bb41f/ENCFF991QMG.bigWig,human,K562,KLF13
1,ENCFF314TEX,GRCh38,"[1, 2]",bigWig,1707275232,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/bfc7d856-756d-451f-847b-7513e3593ed1/ENCFF314TEX.bigWig,human,K562,KLF13
0,ENCFF221XYA,hg19,[1],bigWig,1849868926,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/15/83475be9-d249-4899-98e8-1963e0132cbb/ENCFF221XYA.bigWig,human,HEK293,HIC1
0,ENCFF900REU,GRCh38,"[1, 2]",bigWig,1098954451,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/02/0866211c-b70d-4f55-be07-3d0152630606/ENCFF900REU.bigWig,human,K562,CREM
0,ENCFF861VZC,GRCh38,"[1, 2]",bigWig,953986518,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/02/0cc1ad4f-9507-4d78-9b4e-06404e8ccfc8/ENCFF861VZC.bigWig,human,GM12878,TCF7
0,ENCFF639LCK,GRCh38,"[1, 2]",bigWig,838786357,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/02/f841caec-ad51-447b-bbec-de6a1df08e4f/ENCFF639LCK.bigWig,human,GM12878,CREM
0,ENCFF826JAZ,hg19,"[1, 2]",bigWig,2304153813,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/21/cb7dcefe-757e-4312-a1e2-912075f8805f/ENCFF826JAZ.bigWig,human,RWPE1,CTCF
0,ENCFF333IHO,GRCh38,[2],bigWig,362450397,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/07/08/685b00a8-2b83-445d-821a-267c2d4f4d04/ENCFF333IHO.bigWig,human,HL-60,SPI1
0,ENCFF228DCW,GRCh38,"[1, 2]",bigWig,1947764718,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/a6f82510-5df4-483c-8666-7593582690c7/ENCFF228DCW.bigWig,human,Loucy,H3K9me2
1,ENCFF304DWN,hg19,[2],bigWig,1346762805,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/01/06/b5561ea7-2f5c-4f99-b3d2-2b64fa99fb35/ENCFF304DWN.bigWig,human,Loucy,H3K9me2
0,ENCFF583TMU,GRCh38,"[1, 2]",bigWig,1001912021,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/07/0619ffb7-5f08-409d-bbd8-8c797315fac6/ENCFF583TMU.bigWig,human,HepG2,KMT2B
0,ENCFF859AQD,hg19,"[1, 2]",bigWig,1212382481,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/18/23b1db8e-cd23-473c-9d3b-91f8ebd614e2/ENCFF859AQD.bigWig,human,HCT116,H3K4me3
1,ENCFF660YNK,GRCh38,[1],bigWig,858436889,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/18/0fec6939-1782-423b-9f66-36cc160d18c8/ENCFF660YNK.bigWig,human,HCT116,H3K4me3
0,ENCFF569RUY,GRCh38,[2],bigWig,1191818151,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/d87be543-2bb4-4f66-8b3f-91161a5eabb8/ENCFF569RUY.bigWig,human,Karpas-422,H3K79me2
1,ENCFF542PYC,GRCh38,[1],bigWig,1350306999,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/2364db09-fa43-4d80-ada0-9e978d4e40d4/ENCFF542PYC.bigWig,human,Karpas-422,H3K79me2
2,ENCFF207QAE,GRCh38,"[1, 2]",bigWig,1813246921,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/4945a950-6c83-471a-ae58-19a1f8ff4547/ENCFF207QAE.bigWig,human,Karpas-422,H3K79me2
3,ENCFF728MKE,hg19,[1],bigWig,1317820236,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/255b8239-472d-4d49-86f4-a31c41e7b782/ENCFF728MKE.bigWig,human,Karpas-422,H3K79me2
4,ENCFF004HHK,hg19,[2],bigWig,1194929915,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/17/d943dcf8-7baf-4ea7-a18b-19b6062be6be/ENCFF004HHK.bigWig,human,Karpas-422,H3K79me2
0,ENCFF202QIE,GRCh38,[1],bigWig,935169072,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/05/49ffcaf4-df33-4187-b2fa-f824d9e13f0f/ENCFF202QIE.bigWig,human,HCT116,CTCF
1,ENCFF812TWH,hg19,[2],bigWig,789875836,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/05/13d6b19f-1d4b-4890-b5d1-df8ed20c9271/ENCFF812TWH.bigWig,human,HCT116,CTCF
0,ENCFF445EVI,GRCh38,[1],bigWig,241931915,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/9bf2b999-45dd-4b0f-b3cf-e6eb2c029efc/ENCFF445EVI.bigWig,human,HCT116,H3K4me3
1,ENCFF057GFU,hg19,"[1, 2]",bigWig,448510039,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/10/27/07b56e3e-da49-43a6-869c-d4060c1c74e9/ENCFF057GFU.bigWig,human,HCT116,H3K4me3
0,ENCFF239IQR,hg19,[1],bigWig,2364817087,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/6ed86be3-ab46-419c-ba5c-8404ad3e0013/ENCFF239IQR.bigWig,human,MCF-7,SIX4
0,ENCFF503YUA,GRCh38,[2],bigWig,908445949,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/998f073b-b469-4c9b-a01c-a0182c9fff0c/ENCFF503YUA.bigWig,human,K562,PYGO2
0,ENCFF099FHV,hg19,[1],bigWig,1101135617,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/39ee28b0-963a-4eab-9f95-d4945d692d81/ENCFF099FHV.bigWig,human,K562,THRA
0,ENCFF967TSQ,hg19,[1],bigWig,1072851678,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/cca58cc8-5315-49dd-95fd-36c43e62ac3f/ENCFF967TSQ.bigWig,human,MCF-7,H2AFZ
1,ENCFF103BLN,hg19,"[1, 2]",bigWig,2043875947,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/6e53a289-8333-4466-a14c-053f8425712e/ENCFF103BLN.bigWig,human,MCF-7,H2AFZ
0,ENCFF322WVK,hg19,"[1, 2]",bigWig,2447432818,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/16/114d64e6-a450-4916-abc7-4f2e2223ce62/ENCFF322WVK.bigWig,human,HEK293,ZNF366
1,ENCFF581ZXS,GRCh38,"[1, 2]",bigWig,2447710729,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/28/cc079d0a-94d0-46b0-b56b-58881d49114c/ENCFF581ZXS.bigWig,human,HEK293,ZNF366
0,ENCFF153RIR,GRCh38,[2],bigWig,1890552864,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/02/5e493afb-5e04-4652-9ca0-52dde9708a3e/ENCFF153RIR.bigWig,human,RWPE1,H3K27ac
1,ENCFF042VGD,GRCh38,"[1, 2]",bigWig,2377814024,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/02/e66b10d9-4e14-4729-8e73-6814acf966cc/ENCFF042VGD.bigWig,human,RWPE1,H3K27ac
2,ENCFF053MIK,hg19,[2],bigWig,1912378531,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/02/71b059b0-fb63-4a38-8ae2-593d0ba3b514/ENCFF053MIK.bigWig,human,RWPE1,H3K27ac
3,ENCFF039XYU,hg19,"[1, 2]",bigWig,2377161840,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/02/728e0c2d-dcc8-431c-a42e-6e242677349f/ENCFF039XYU.bigWig,human,RWPE1,H3K27ac
0,ENCFF723NBM,hg19,[1],bigWig,1903090084,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/09/17/640acc0e-a1d8-497e-a0f7-7046badc08f1/ENCFF723NBM.bigWig,human,MCF-7,NBN
0,ENCFF448WJZ,GRCh38,[1],bigWig,881438439,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/f9050f67-8cc6-4315-aa64-f8a251772c11/ENCFF448WJZ.bigWig,human,K562,DIDO1
1,ENCFF090ECP,GRCh38,"[1, 2]",bigWig,1284724071,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/ea8e7b69-bfb4-49ef-8aab-aab5085deda4/ENCFF090ECP.bigWig,human,K562,DIDO1
0,ENCFF047AIF,hg19,[2],bigWig,2079946876,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/24/1866f86b-6213-4354-9da7-66ccc3324c8e/ENCFF047AIF.bigWig,human,HepG2,SMARCC2
0,ENCFF019GBI,hg19,[1],bigWig,301696667,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/293b8744-d700-4fdb-ae0f-7cf7768d2a1b/ENCFF019GBI.bigWig,human,GM12878,MAFK
1,ENCFF308CXB,GRCh38,[1],bigWig,287026059,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/01572f49-f1af-463d-b8fb-a9a21658f7cd/ENCFF308CXB.bigWig,human,GM12878,MAFK
2,ENCFF100QMI,GRCh38,"[1, 2]",bigWig,513418516,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/31/a34c63bd-06c3-473e-9416-7c5f5ba8d7a1/ENCFF100QMI.bigWig,human,GM12878,MAFK
0,ENCFF084RSA,GRCh38,[1],bigWig,944135861,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/02/33f1ff36-f040-4602-a395-1298cf2ee8ec/ENCFF084RSA.bigWig,human,K562,NR3C1
1,ENCFF490RDH,hg19,[2],bigWig,1083828472,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/03/03/21f643e4-c0cf-448c-9a18-2fef2a88ced0/ENCFF490RDH.bigWig,human,K562,NR3C1
0,ENCFF228TWF,GRCh38,[1],bigWig,1043387976,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/14/ffbbdf77-f885-4301-9289-84d08d49cb0e/ENCFF228TWF.bigWig,human,GM12878,H3K4me3
0,ENCFF815ZUP,GRCh38,[2],bigWig,1084619456,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/36e126fc-6c13-434b-bf60-3cfc55739ffd/ENCFF815ZUP.bigWig,human,K562,MAFG
0,ENCFF879MML,hg19,"[1, 2]",bigWig,1107109011,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/02/29/806815a8-119c-417a-8c9b-067f1a26ca82/ENCFF879MML.bigWig,human,K562,CREB3
1,ENCFF766RVF,GRCh38,[1],bigWig,741021712,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/5f7940fe-ec8f-4226-835c-e9e2c3a8ccb6/ENCFF766RVF.bigWig,human,K562,CREB3
2,ENCFF543DHU,GRCh38,"[1, 2]",bigWig,1110085527,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/10/24/73cd01b5-aaf5-4b84-8c16-a6832040cbc6/ENCFF543DHU.bigWig,human,K562,CREB3
0,ENCFF764GII,hg19,[2],bigWig,2105041721,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/c53652f9-9216-4a76-b786-430716364d93/ENCFF764GII.bigWig,human,HepG2,TCF12
1,ENCFF833UKH,GRCh38,"[1, 2]",bigWig,4075655818,fold change over control,released,https://encode-public.s3.amazonaws.com/2017/06/07/2785e208-def4-4e7d-809c-edcb101a9866/ENCFF833UKH.bigWig,human,HepG2,TCF12
0,ENCFF786QHR,hg19,[1],bigWig,268109157,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/ef9230f0-e499-49c3-abb5-93e1f16c905a/ENCFF786QHR.bigWig,human,H1,POLR2AphosphoS5
1,ENCFF275IIJ,hg19,[2],bigWig,340876940,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/14/e92fb1d0-2635-42f3-a180-c1eec8f44b09/ENCFF275IIJ.bigWig,human,H1,POLR2AphosphoS5
0,ENCFF540SQX,GRCh38,"[1, 2]",bigWig,613013586,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/12/16/5c64b125-2b27-4375-95d7-57ae8fc7daa2/ENCFF540SQX.bigWig,human,K562,ZNF384
0,ENCFF739MQK,GRCh38,[1],bigWig,199793682,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/e59735ae-169f-431c-9bfd-57f4031417ba/ENCFF739MQK.bigWig,human,WERI-Rb-1,H3K4me3
1,ENCFF147VLI,GRCh38,[2],bigWig,203199342,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/08/23/beecafe1-7de8-4e98-a8ed-19b5a4af3d27/ENCFF147VLI.bigWig,human,WERI-Rb-1,H3K4me3
0,ENCFF393SUE,GRCh38,[1],bigWig,1041760202,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/01/e7ec9eca-1ad1-476b-bde1-c864c2a9b583/ENCFF393SUE.bigWig,human,MCF-7,H3K4me2
1,ENCFF339GHE,hg19,[2],bigWig,1253368097,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/03/f413a2c0-0bf9-487a-a96b-ec317acd7cbc/ENCFF339GHE.bigWig,human,MCF-7,H3K4me2
2,ENCFF998NCA,hg19,"[1, 2]",bigWig,2086529056,fold change over control,released,https://encode-public.s3.amazonaws.com/2016/11/03/2eac8ee3-5859-47aa-ad88-d4f94540b2ba/ENCFF998NCA.bigWig,human,MCF-7,H3K4me2
